lon,lat,Intensity
160.0,40.0,0.0
160.0,40.0,0.0
160.0,40.0,0.0
168.7,25.1,15.0
166.8,25.6,15.0
165.0,26.1,20.0
163.3,26.6,20.0
161.8,27.2,20.0
160.6,27.8,25.0
159.9,28.3,25.0
159.4,28.8,25.0
159.1,29.2,25.0
159.0,29.6,30.0
158.9,30.0,30.0
158.7,30.3,30.0
158.4,30.6,30.0
158.1,30.9,30.0
157.7,31.1,30.0
157.2,31.2,30.0
156.7,31.3,30.0
156.4,31.4,30.0
156.1,31.5,30.0
156.3,31.60000000000001,30.0
156.8,31.7,30.0
157.8,29.6,30.0
159.2,32.0,25.0
160.6,32.2,25.0
162.1,32.4,25.0
163.4,32.4,25.0
164.4,32.2,20.0
165.0,31.9,20.0
164.9,31.5,20.0
164.3,31.1,20.0
163.3,30.7,15.0
161.8,30.3,15.0
160.2,30.1,15.0
158.5,30.0,15.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
158.5,30.0,0.0
175.6,7.600000000000001,10.0
173.9,7.600000000000001,15.0
172.2,7.699999999999999,15.0
170.5,7.900000000000001,15.0
168.8,8.1,15.0
167.1,8.3,20.0
165.3,8.6,20.0
163.5,8.9,20.0
161.7,9.2,25.0
159.9,9.5,25.0
158.1,9.8,30.0
156.3,10.1,30.0
154.5,10.3,35.0
152.7,10.5,35.0
151.0,10.8,40.0
149.3,11.1,40.0
147.7,11.4,45.0
146.1,11.7,45.0
144.4,12.0,50.0
142.7,12.3,50.0
141.0,12.6,55.0
139.3,12.9,60.0
137.6,13.3,65.0
135.9,13.8,70.0
134.4,14.4,75.0
132.9,15.0,80.0
131.4,15.6,85.0
129.9,16.3,95.0
128.6,16.9,105.0
127.4,17.6,120.0
126.4,18.4,120.0
125.6,19.1,120.0
125.0,19.8,115.0
124.5,20.5,115.0
124.1,21.2,110.0
123.9,22.1,110.0
123.8,23.0,105.0
123.5,24.0,105.0
123.1,24.8,100.0
122.8,25.7,95.0
122.7,26.5,90.0
123.0,27.4,85.0
123.3,28.4,80.0
123.7,29.5,75.0
124.4,30.6,70.0
125.3,32.0,65.0
126.7,33.7,65.0
128.8,36.3,60.0
131.1,39.2,60.0
133.5,42.1,55.0
136.0,45.0,55.0
140.0,47.0,50.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
140.0,47.0,0.0
175.5,7.5,15.0
174.7,7.900000000000001,15.0
173.9,8.3,15.0
173.0,8.7,15.0
172.0,9.0,15.0
170.9,9.2,20.0
169.7,9.4,20.0
168.4,9.6,20.0
167.1,9.8,25.0
165.7,10.0,25.0
164.1,10.3,25.0
162.4,10.7,25.0
160.6,11.2,25.0
158.7,11.7,25.0
156.8,12.2,25.0
155.0,12.6,30.0
153.3,13.0,30.0
151.6,13.4,35.0
150.0,13.7,35.0
148.5,13.9,40.0
147.1,14.1,40.0
145.8,14.3,45.0
144.5,14.5,50.0
143.1,14.7,55.0
141.7,14.9,60.0
140.2,15.1,60.0
138.7,15.4,65.0
137.3,15.7,65.0
135.9,16.1,70.0
134.6,16.5,70.0
133.6,16.9,75.0
132.9,17.3,75.0
132.4,17.6,75.0
132.0,17.9,80.0
131.6,18.1,80.0
131.3,18.3,80.0
131.0,18.4,85.0
130.7,18.5,90.0
130.4,18.5,90.0
130.3,18.4,95.0
130.2,18.2,105.0
130.1,18.1,115.0
130.0,17.8,115.0
129.9,17.5,115.0
129.8,17.1,110.0
129.7,16.7,105.0
129.6,16.3,105.0
129.5,16.0,105.0
129.4,15.8,100.0
129.3,15.6,100.0
129.2,15.4,95.0
129.1,15.2,95.0
129.2,15.1,90.0
129.4,15.2,85.0
129.7,15.5,80.0
129.9,15.9,75.0
130.1,16.4,70.0
130.4,16.9,65.0
130.7,17.5,60.0
131.0,18.0,55.0
131.3,18.6,55.0
131.6,19.2,50.0
131.9,19.8,50.0
132.3,20.4,50.0
132.8,21.1,50.0
133.6,21.8,50.0
134.5,22.7,45.0
135.4,23.5,45.0
136.4,24.3,45.0
137.3,25.0,45.0
138.3,25.5,45.0
139.3,25.8,45.0
140.4,26.1,45.0
141.9,26.7,45.0
143.3,27.4,45.0
144.0,27.9,45.0
144.7,28.4,45.0
145.7,29.2,45.0
147.5,30.6,45.0
149.5,32.2,50.0
151.3,33.9,55.0
153.6,35.5,60.0
155.2,36.7,60.0
156.7,37.7,60.0
158.2,38.7,60.0
159.7,39.8,60.0
161.7,41.7,60.0
161.7,41.7,0.0
161.7,41.7,0.0
161.7,41.7,0.0
161.7,41.7,0.0
161.7,41.7,0.0
161.7,41.7,0.0
161.7,41.7,0.0
161.7,41.7,0.0
161.7,41.7,0.0
161.7,41.7,0.0
161.7,41.7,0.0
161.7,41.7,0.0
161.7,41.7,0.0
161.7,41.7,0.0
161.7,41.7,0.0
161.7,41.7,0.0
161.7,41.7,0.0
161.7,41.7,0.0
156.4,14.2,15.0
155.2,14.3,15.0
154.0,14.4,15.0
152.8,14.5,15.0
151.6,14.6,15.0
150.4,14.7,20.0
149.2,14.8,20.0
148.0,14.9,20.0
146.7,15.1,20.0
145.3,15.3,25.0
143.9,15.5,25.0
142.5,15.7,25.0
141.1,15.9,30.0
139.7,16.1,35.0
138.4,16.2,40.0
137.1,16.2,45.0
135.8,16.0,50.0
134.4,15.8,50.0
132.9,15.7,55.0
131.5,15.6,55.0
130.1,15.6,60.0
128.8,15.5,60.0
127.6,15.5,65.0
126.5,15.4,70.0
125.5,15.4,75.0
124.5,15.3,80.0
123.6,15.2,80.0
122.7,15.0,80.0
121.8,14.7,75.0
120.9,14.3,65.0
120.0,13.9,55.0
119.0,13.5,50.0
118.0,13.1,50.0
117.0,12.7,55.0
116.1,12.2,60.0
115.3,11.7,60.0
114.6,11.3,60.0
114.0,10.9,60.0
113.3,10.7,65.0
112.7,10.6,65.0
112.2,10.7,65.0
111.7,10.7,65.0
111.3,10.8,65.0
110.9,10.8,60.0
110.5,10.9,60.0
110.1,10.9,55.0
109.7,10.9,55.0
109.3,10.8,50.0
108.8,10.7,45.0
108.3,10.6,35.0
107.7,10.5,25.0
107.0,10.6,20.0
106.2,10.7,15.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
106.2,10.7,0.0
170.0,12.0,15.0
169.0,12.5,15.0
168.1,12.9,15.0
167.1,13.2,20.0
166.2,13.4,20.0
165.3,13.6,20.0
164.4,13.7,25.0
163.6,13.8,25.0
162.9,13.8,30.0
162.2,13.9,30.0
161.5,13.9,35.0
160.8,14.0,40.0
160.1,14.1,40.0
159.5,14.3,45.0
158.9,14.6,50.0
158.1,14.9,55.0
157.3,15.3,65.0
156.4,15.7,75.0
155.3,16.1,85.0
154.2,16.4,95.0
153.0,16.6,105.0
151.8,16.7,115.0
150.7,16.6,120.0
149.7,16.4,125.0
148.8,16.2,125.0
148.1,15.9,125.0
147.6,15.7,120.0
147.3,15.6,115.0
147.1,15.6,115.0
147.2,15.8,115.0
147.5,16.1,110.0
147.9,16.6,110.0
148.4,17.2,110.0
148.9,17.9,105.0
149.4,18.6,105.0
149.8,19.3,105.0
150.2,19.9,100.0
150.6,20.5,100.0
151.0,21.1,100.0
151.3,21.6,100.0
151.5,22.2,95.0
151.5,22.9,95.0
151.4,23.6,95.0
151.2,24.2,90.0
151.0,24.7,90.0
150.7,25.1,90.0
150.3,25.5,90.0
150.0,25.9,85.0
149.9,26.4,85.0
150.0,27.0,85.0
150.2,27.8,80.0
150.7,28.9,75.0
151.5,30.3,70.0
152.8,32.0,65.0
154.8,33.8,60.0
157.7,35.6,55.0
161.5,37.4,50.0
165.3,39.2,45.0
169.3,40.9,40.0
173.4,42.5,40.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
173.4,42.5,0.0
187.8,25.3,15.0
186.5,25.0,20.0
184.9,24.7,20.0
183.0,24.3,20.0
180.7,24.1,25.0
178.2,23.9,25.0
175.7,23.8,25.0
173.2,23.9,30.0
170.7,24.0,30.0
168.1,24.3,35.0
165.6,24.4,35.0
163.2,24.8,35.0
161.3,25.2,35.0
159.7,25.6,35.0
158.4,25.9,35.0
157.2,26.0,30.0
156.1,25.9,30.0
155.0,26.0,30.0
154.2,26.3,25.0
153.7,26.8,25.0
153.4,27.6,25.0
153.4,28.6,25.0
153.4,29.8,20.0
153.6,31.1,20.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
153.6,31.1,0.0
160.6,24.5,15.0
161.4,24.1,15.0
162.2,23.7,15.0
162.9,23.3,15.0
163.7,22.9,15.0
164.4,22.4,15.0
165.1,21.9,20.0
165.8,21.3,20.0
166.6,20.7,20.0
167.2,20.0,20.0
167.5,19.3,25.0
167.4,18.6,25.0
167.0,17.9,25.0
166.4,17.2,25.0
165.8,16.5,30.0
165.1,15.8,30.0
164.4,15.2,30.0
163.8,14.6,35.0
163.2,14.1,35.0
162.5,13.6,40.0
161.8,13.1,40.0
160.9,12.6,45.0
159.8,12.0,45.0
158.6,11.4,50.0
157.3,10.8,50.0
156.1,10.3,55.0
154.8,9.9,55.0
153.6,9.8,60.0
152.4,9.9,60.0
151.3,10.1,65.0
150.3,10.4,70.0
149.6,10.9,75.0
149.0,11.6,80.0
148.5,12.4,85.0
147.9,13.3,85.0
147.3,14.3,90.0
146.6,15.3,90.0
145.6,16.2,95.0
144.7,17.0,105.0
143.7,17.6,115.0
142.6,18.0,125.0
141.4,18.3,135.0
140.1,18.6,135.0
138.8,18.9,135.0
137.5,19.4,135.0
136.3,20.0,135.0
135.3,20.9,135.0
134.3,21.8,135.0
133.6,22.8,130.0
133.2,23.8,130.0
133.5,24.8,125.0
134.0,25.9,115.0
134.9,27.2,100.0
136.3,28.5,85.0
138.1,29.6,75.0
139.7,30.5,65.0
141.1,30.9,55.0
142.0,30.7,45.0
142.6,30.5,40.0
142.8,30.2,40.0
142.7,30.0,35.0
142.5,30.1,30.0
142.7,30.2,30.0
143.2,30.3,25.0
144.1,30.4,25.0
145.5,30.6,20.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
145.5,30.6,0.0
164.6,5.9,15.0
163.5,6.0,15.0
162.4,6.1,15.0
161.3,6.2,20.0
160.2,6.299999999999999,20.0
159.1,6.4,20.0
158.1,6.499999999999999,20.0
157.1,6.6,20.0
156.1,6.700000000000001,25.0
155.1,6.2,25.0
154.2,6.1,25.0
153.3,6.1,25.0
152.4,6.0,25.0
151.5,6.0,25.0
150.6,6.1,25.0
149.8,6.2,25.0
149.0,6.4,25.0
148.2,6.700000000000001,25.0
147.4,6.9,30.0
146.6,7.1,30.0
145.8,7.5,30.0
144.9,7.800000000000001,30.0
144.0,8.0,30.0
143.1,8.3,35.0
142.2,8.6,35.0
141.4,8.9,40.0
140.6,9.2,40.0
139.8,9.5,45.0
139.0,9.8,45.0
138.2,10.1,50.0
137.4,10.4,55.0
136.6,10.7,60.0
135.7,11.0,65.0
134.7,11.2,70.0
133.7,11.3,75.0
132.6,11.3,80.0
131.5,11.2,85.0
130.5,11.1,90.0
129.5,11.1,100.0
128.5,11.1,115.0
127.6,11.0,115.0
126.7,10.9,105.0
125.9,10.8,95.0
125.1,10.9,85.0
124.2,11.2,75.0
123.2,11.5,70.0
122.1,11.9,65.0
121.0,12.3,65.0
120.0,12.7,60.0
119.0,13.2,60.0
118.1,13.7,60.0
117.4,14.3,65.0
116.9,15.0,65.0
116.6,15.7,60.0
116.2,16.4,50.0
115.8,17.0,45.0
115.3,17.5,40.0
115.0,17.9,35.0
114.9,18.3,30.0
115.1,18.6,25.0
115.4,18.8,25.0
115.8,18.9,25.0
116.2,19.0,20.0
116.6,19.1,20.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
116.6,19.1,0.0
175.0,4.0,15.0
174.7,4.1,15.0
174.4,4.2,15.0
174.1,4.3,15.0
173.8,4.4,20.0
173.5,4.5,20.0
173.1,4.6,20.0
172.7,4.7,20.0
172.3,4.8,20.0
171.9,4.9,25.0
171.5,5.0,25.0
171.0,5.1,25.0
170.4,5.2,25.0
169.7,5.3,25.0
168.9,5.4,30.0
168.0,5.5,30.0
167.0,5.7,30.0
165.9,5.8,35.0
164.8,5.9,35.0
163.7,5.9,35.0
162.6,6.1,40.0
161.5,6.4,40.0
160.5,6.9,40.0
159.7,7.600000000000001,40.0
159.4,8.7,45.0
159.4,9.8,45.0
159.1,11.0,45.0
158.3,11.9,45.0
157.1,12.5,45.0
155.9,13.1,45.0
154.6,13.6,50.0
153.3,14.1,50.0
152.0,14.6,50.0
150.6,15.0,50.0
149.3,15.4,50.0
148.0,15.7,45.0
146.7,16.0,45.0
145.5,16.3,45.0
144.3,16.6,45.0
143.2,17.0,45.0
142.1,17.4,40.0
141.0,17.8,40.0
139.8,18.2,40.0
138.6,18.6,35.0
137.4,19.0,35.0
136.3,19.4,30.0
135.3,19.8,30.0
134.6,20.2,30.0
134.4,20.7,25.0
134.5,21.4,25.0
134.8,22.4,25.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
134.8,22.4,0.0
189.0,3.9,20.0
188.3,4.2,20.0
187.6,4.7,25.0
187.0,5.0,25.0
186.4,5.2,25.0
185.6,5.4,20.0
184.6,5.6,20.0
183.6,5.8,20.0
182.5,6.0,25.0
181.5,6.2,25.0
180.5,6.4,25.0
179.5,6.700000000000001,25.0
178.5,7.0,25.0
177.6,7.4,30.0
176.6,7.900000000000001,30.0
175.6,8.6,30.0
174.6,9.3,25.0
173.4,9.9,20.0
172.1,10.2,15.0
170.9,10.3,15.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
170.9,10.3,0.0
169.0,5.5,15.0
168.9,5.5,15.0
168.8,5.5,15.0
168.7,5.5,15.0
168.6,5.4,15.0
168.5,5.4,15.0
168.4,5.4,15.0
168.3,5.3,15.0
168.2,5.3,15.0
168.0,5.3,15.0
167.8,5.2,15.0
167.6,5.2,15.0
167.4,5.2,20.0
167.0,5.1,20.0
166.7,5.0,20.0
166.3,5.0,20.0
165.8,5.1,25.0
165.3,5.1,25.0
164.7,5.2,25.0
164.4,5.3,25.0
164.2,5.4,25.0
164.0,5.4,25.0
163.8,5.5,25.0
163.6,5.6,30.0
163.4,5.7,35.0
163.2,5.7,35.0
163.1,5.8,35.0
162.9,5.8,35.0
162.7,5.9,35.0
162.5,5.9,35.0
162.3,6.0,30.0
162.1,6.0,30.0
161.8,6.2,25.0
161.4,6.499999999999999,25.0
161.0,7.0,25.0
160.6,7.699999999999999,25.0
160.1,8.5,25.0
159.5,9.3,25.0
158.9,10.1,25.0
158.2,10.7,25.0
157.4,11.2,25.0
156.7,11.6,20.0
156.0,11.9,20.0
155.3,12.2,20.0
154.6,12.4,20.0
153.8,12.6,20.0
152.9,12.8,20.0
151.8,13.1,20.0
150.6,13.5,20.0
149.3,13.9,20.0
147.8,14.3,20.0
146.1,14.7,15.0
144.2,15.0,15.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
144.2,15.0,0.0
149.8,7.3,15.0
148.8,8.2,20.0
